SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,faturamento
HL1918,iPhone,1,Jéssica,Teixeira,2018-04-28,Rio de Janeiro,5300,5300
HL7348,SmartWatch,4,Beatriz,Cavalcanti,2018-12-26,Rio de Janeiro,1400,5600
HL1918,iPhone,3,Amanda,Roberto,2018-01-08,Rio de Janeiro,5300,15900
HL4379,Televisão,1,Cícero,Ramos,2018-01-04,Rio de Janeiro,2500,2500
HL1918,iPhone,1,Felipe,Freitas,2018-07-03,Rio de Janeiro,5300,5300
HL4379,Televisão,3,João,Júnior,2018-02-21,Rio de Janeiro,2500,7500
HL1918,iPhone,3,Rodrigo,Bruno,2018-08-26,Rio de Janeiro,5300,15900
HL1918,iPhone,1,Paola,Abreu,2018-02-19,Rio de Janeiro,5300,5300
HL4379,Televisão,2,Anna,Silva,2018-07-02,Rio de Janeiro,2500,5000
HL8851,Notebook,3,Lucas,Almeida,2018-03-06,Rio de Janeiro,3500,10500
HL7348,SmartWatch,3,Bruna,Rosa,2018-01-24,Rio de Janeiro,1400,4200
HL8851,Notebook,4,Pedro,Bitencourt,2018-03-14,Rio de Janeiro,3500,14000
HL1918,iPhone,3,Matheus,Miranda,2018-12-11,Rio de Janeiro,5300,15900
HL7348,SmartWatch,2,Lorena,Carvalho,2018-11-20,Rio de Janeiro,1400,2800
HL1148,Câmera,3,Lucas,Baptista,2018-07-15,Rio de Janeiro,2100,6300
HL1918,iPhone,3,Bárbara,Cavalcante,2018-04-03,Rio de Janeiro,5300,15900
HL4379,Televisão,2,Fillipe,Almeida,2018-05-22,Rio de Janeiro,2500,5000
HL7348,SmartWatch,5,Carlos,Araujo,2018-04-25,Rio de Janeiro,1400,7000
HL8851,Notebook,3,Daniel,Felippe,2018-11-15,Rio de Janeiro,3500,10500
HL7348,SmartWatch,1,Lucas,Rodrigues,2018-08-29,Rio de Janeiro,1400,1400
HL4379,Televisão,2,Guido,Monteiro,2018-10-10,Rio de Janeiro,2500,5000
HL1918,iPhone,2,João,Pedrazza,2018-03-19,Rio de Janeiro,5300,10600
HL4379,Televisão,5,Gabrielle,Figueiredo,2018-01-10,Rio de Janeiro,2500,12500
HL1918,iPhone,4,Lorena,Carvalho,2018-08-31,Rio de Janeiro,5300,21200
HL9962,Android,5,Carolina,Abrahão,2018-01-27,Rio de Janeiro,3400,17000
HL7348,SmartWatch,2,Arthur,Rocha,2018-03-16,Rio de Janeiro,1400,2800
HL1918,iPhone,1,David,Campelo,2018-02-20,Rio de Janeiro,5300,5300
HL9962,Android,4,Felipe,Cavalcanti,2018-07-04,Rio de Janeiro,3400,13600
HL1918,iPhone,1,Yasser,Calbucci,2018-11-29,Rio de Janeiro,5300,5300
HL4379,Televisão,2,Carlos,Portela,2018-03-16,Rio de Janeiro,2500,5000
HL2714,Tablet,2,Norman,Jimbo,2018-10-21,Rio de Janeiro,1600,3200
HL1148,Câmera,1,Rafael,Guimarães,2018-03-05,Rio de Janeiro,2100,2100
HL1918,iPhone,5,Stefan,Nunes,2018-01-21,Rio de Janeiro,5300,26500
HL1918,iPhone,1,Tainah,Nogueira,2018-11-14,Rio de Janeiro,5300,5300
HL4379,Televisão,4,Morgana,Correa,2018-04-04,Rio de Janeiro,2500,10000
HL7348,SmartWatch,5,Roger,Rosa,2018-01-20,Rio de Janeiro,1400,7000
HL4379,Televisão,1,Adriano,Silva,2018-06-15,Rio de Janeiro,2500,2500
HL4379,Televisão,5,Lucas,Villanova,2018-01-30,Rio de Janeiro,2500,12500
HL4379,Televisão,5,Laura,Araujo,2018-06-16,Rio de Janeiro,2500,12500
HL4379,Televisão,1,Caio,Ferreira,2018-07-14,Rio de Janeiro,2500,2500
HL2714,Tablet,4,Henrique,Silva,2018-08-26,Rio de Janeiro,1600,6400
HL4379,Televisão,4,Ylana,Teraoka,2018-12-01,Rio de Janeiro,2500,10000
HL9962,Android,4,Matheus,Miranda,2018-07-22,Rio de Janeiro,3400,13600
HL1148,Câmera,4,Milena,Alcoforado,2018-02-21,Rio de Janeiro,2100,8400
HL4379,Televisão,1,Lucas,Freitas,2018-10-15,Rio de Janeiro,2500,2500
HL8851,Notebook,5,Carolina,Siqueira,2018-11-24,Rio de Janeiro,3500,17500
HL1148,Câmera,3,João,Costa,2018-08-25,Rio de Janeiro,2100,6300
HL1918,iPhone,4,Gustavo,Azevedo,2018-02-22,Rio de Janeiro,5300,21200
HL1918,iPhone,1,Thiago,Miura,2018-08-30,Rio de Janeiro,5300,5300
HL4379,Televisão,5,Rogério,Pereira,2018-02-16,Rio de Janeiro,2500,12500
HL7348,SmartWatch,4,Julie,Ferreira,2018-07-14,Rio de Janeiro,1400,5600
HL1918,iPhone,5,Lucas,Lima,2018-08-30,Rio de Janeiro,5300,26500
HL1918,iPhone,4,Jonas,Gomes,2018-10-21,Rio de Janeiro,5300,21200
HL4379,Televisão,4,Rodrigo,Silva,2018-07-05,Rio de Janeiro,2500,10000
HL4379,Televisão,3,Rafael,Ramos,2018-12-02,Rio de Janeiro,2500,7500
HL4379,Televisão,3,Henrique,Villanova,2018-01-21,Rio de Janeiro,2500,7500
HL1918,iPhone,2,Raissa,Sales,2018-03-22,Rio de Janeiro,5300,10600
HL4379,Televisão,3,Pedro,Ayres,2018-01-30,Rio de Janeiro,2500,7500
HL1148,Câmera,2,Luiza,Cavalcanti,2018-12-28,Rio de Janeiro,2100,4200
HL2714,Tablet,2,Julia,Figueiredo,2018-04-01,Rio de Janeiro,1600,3200
HL1918,iPhone,4,Mateus,Polastri,2018-08-09,Rio de Janeiro,5300,21200
HL8851,Notebook,4,Jeferson,Costa,2018-03-23,Rio de Janeiro,3500,14000
HL1918,iPhone,2,Luã,Sá,2018-02-05,Rio de Janeiro,5300,10600
HL1918,iPhone,1,Daniel,Monteiro,2018-06-17,Rio de Janeiro,5300,5300
HL1148,Câmera,2,David,Assumpção,2018-08-23,Rio de Janeiro,2100,4200
HL1918,iPhone,2,Natalia,Andrade,2018-10-05,Rio de Janeiro,5300,10600
HL4379,Televisão,2,Gabrielle,Porto,2018-03-18,Rio de Janeiro,2500,5000
HL4379,Televisão,4,Eduardo,Lopes,2018-01-09,Rio de Janeiro,2500,10000
HL1148,Câmera,1,Barbara,Procaci,2018-06-04,Rio de Janeiro,2100,2100
HL1918,iPhone,4,Pedro,Ronfini,2018-12-29,Rio de Janeiro,5300,21200
HL8851,Notebook,1,Ana,Fioretti,2018-10-11,Rio de Janeiro,3500,3500
HL1148,Câmera,4,Brenno,Miranda,2018-11-29,Rio de Janeiro,2100,8400
HL1918,iPhone,2,Diego,Mello,2018-12-06,Rio de Janeiro,5300,10600
HL1918,iPhone,3,Roberta,Pimenta,2018-12-08,Rio de Janeiro,5300,15900
HL1148,Câmera,4,Carolina,Abrahão,2018-06-26,Rio de Janeiro,2100,8400
HL1918,iPhone,2,Gabriel,Silva,2018-07-21,Rio de Janeiro,5300,10600
HL1918,iPhone,5,Cláudio,Aragão,2018-09-03,Rio de Janeiro,5300,26500
HL4379,Televisão,5,Anna,Silva,2018-03-31,Rio de Janeiro,2500,12500
HL4379,Televisão,5,Caio,Vianna,2018-09-11,Rio de Janeiro,2500,12500
HL1918,iPhone,4,Gabriela,Mello,2018-04-12,Rio de Janeiro,5300,21200
HL9962,Android,5,Luíza,Melo,2018-11-07,Rio de Janeiro,3400,17000
HL1918,iPhone,1,Guilherme,Lima,2018-09-25,Rio de Janeiro,5300,5300
HL9962,Android,4,Carlos,Assis,2018-08-22,Rio de Janeiro,3400,13600
HL1918,iPhone,4,Pedro,Ferrari,2018-03-19,Rio de Janeiro,5300,21200
HL9962,Android,4,Marina,Marins,2018-06-26,Rio de Janeiro,3400,13600
HL1918,iPhone,4,Milena,Alcoforado,2018-03-27,Rio de Janeiro,5300,21200
HL2714,Tablet,3,Daniel,Valente,2018-02-08,Rio de Janeiro,1600,4800
HL1918,iPhone,1,Thales,Gouvêa,2018-05-20,Rio de Janeiro,5300,5300
HL2714,Tablet,4,Raissa,Maia,2018-02-22,Rio de Janeiro,1600,6400
HL1148,Câmera,4,Thales,Santos,2018-08-24,Rio de Janeiro,2100,8400
HL1918,iPhone,5,Pedro,Ferrari,2018-06-14,Rio de Janeiro,5300,26500
HL1148,Câmera,3,Bárbara,Cavalcante,2018-01-29,Rio de Janeiro,2100,6300
HL7348,SmartWatch,1,Júlia,Almeida,2018-10-28,Rio de Janeiro,1400,1400
HL1148,Câmera,5,Gabriel,Puntel,2018-03-27,Rio de Janeiro,2100,10500
HL1918,iPhone,2,Debora,Silva,2018-05-04,Rio de Janeiro,5300,10600
HL4379,Televisão,2,Marcela,Johnson,2018-04-23,Rio de Janeiro,2500,5000
HL4379,Televisão,2,Raíza,Lopes,2018-09-29,Rio de Janeiro,2500,5000
HL1918,iPhone,2,Victor,Gomes,2018-06-30,Rio de Janeiro,5300,10600
HL1918,iPhone,1,Helena,Chafin,2018-04-05,Rio de Janeiro,5300,5300
HL7348,SmartWatch,2,Isaac,Santos,2018-04-13,Rio de Janeiro,1400,2800
HL1918,iPhone,4,Alberto,Silveira,2018-02-05,Rio de Janeiro,5300,21200
HL1918,iPhone,2,Alexandre,Dantas,2018-12-09,Rio de Janeiro,5300,10600
HL1918,iPhone,4,Gabriella,Lopes,2018-08-23,Rio de Janeiro,5300,21200
HL2714,Tablet,3,Victor,Franco,2018-11-04,Rio de Janeiro,1600,4800
HL1148,Câmera,3,Henrique,Silva,2018-03-15,Rio de Janeiro,2100,6300
HL2714,Tablet,3,Anderson,Cavalcanti,2018-06-08,Rio de Janeiro,1600,4800
HL2714,Tablet,4,Mateus,Duque,2018-11-16,Rio de Janeiro,1600,6400
HL1148,Câmera,3,Fabio,Ramos,2018-10-08,Rio de Janeiro,2100,6300
HL9962,Android,3,Bruno,Salomão,2018-05-21,Rio de Janeiro,3400,10200
HL7348,SmartWatch,3,Brenno,Santos,2018-06-01,Rio de Janeiro,1400,4200
HL1148,Câmera,3,Felipe,Cavalcanti,2018-06-25,Rio de Janeiro,2100,6300
HL4379,Televisão,1,Yasmim,Bittencourt,2018-01-11,Rio de Janeiro,2500,2500
HL4379,Televisão,5,Patrícia,Amaral,2018-12-31,Rio de Janeiro,2500,12500
HL9962,Android,3,Arthur,Souza,2018-06-15,Rio de Janeiro,3400,10200
HL1918,iPhone,5,João,Araujo,2018-09-08,Rio de Janeiro,5300,26500
HL1918,iPhone,1,Raíssa,Nimer,2018-11-18,Rio de Janeiro,5300,5300
HL4379,Televisão,5,Jeferson,Sone,2018-02-05,Rio de Janeiro,2500,12500
HL1918,iPhone,1,Renan,Nascimento,2018-01-07,Rio de Janeiro,5300,5300
HL8851,Notebook,5,Jonatas,Essaber,2018-05-08,Rio de Janeiro,3500,17500
HL1918,iPhone,3,Pedro,Pereira,2018-07-15,Rio de Janeiro,5300,15900
HL7348,SmartWatch,5,Gabriel,Puntel,2018-11-12,Rio de Janeiro,1400,7000
HL9962,Android,4,Anna,Figueiredo,2018-04-17,Rio de Janeiro,3400,13600
HL1918,iPhone,5,Gabrielle,Costa,2018-02-22,Rio de Janeiro,5300,26500
HL4379,Televisão,4,Thales,Fanara,2018-11-18,Rio de Janeiro,2500,10000
HL9962,Android,2,Mayara,Soares,2018-12-24,Rio de Janeiro,3400,6800
HL2714,Tablet,4,Izabel,Miura,2018-06-27,Rio de Janeiro,1600,6400
HL8851,Notebook,1,Fabio,Sepúlveda,2018-12-16,Rio de Janeiro,3500,3500
HL9962,Android,1,Lucas,Rocha,2018-09-06,Rio de Janeiro,3400,3400
HL8851,Notebook,5,Letícia,Leal,2018-12-27,Rio de Janeiro,3500,17500
HL7348,SmartWatch,3,Thiago,Veloso,2018-07-11,Rio de Janeiro,1400,4200
HL1148,Câmera,2,Katharina,Barros,2018-06-22,Rio de Janeiro,2100,4200
HL7348,SmartWatch,5,Carlos,Galvão,2018-12-22,Rio de Janeiro,1400,7000
HL8851,Notebook,1,Ana,Júnior,2018-01-18,Rio de Janeiro,3500,3500
HL2714,Tablet,3,Carolina,Carneiro,2018-04-01,Rio de Janeiro,1600,4800
HL1918,iPhone,4,Luiz,Almeida,2018-11-20,Rio de Janeiro,5300,21200
HL8851,Notebook,4,Rafaela,Gonçalves,2018-04-01,Rio de Janeiro,3500,14000
HL9962,Android,5,Mariana,Rotava,2018-11-07,Rio de Janeiro,3400,17000
HL1918,iPhone,2,Ana,Gomes,2018-08-19,Rio de Janeiro,5300,10600
HL1918,iPhone,5,Jônatas,Tanaka,2018-12-20,Rio de Janeiro,5300,26500
HL4379,Televisão,4,Bernardo,Soares,2018-02-20,Rio de Janeiro,2500,10000
HL7348,SmartWatch,1,Itai,Puntel,2018-08-10,Rio de Janeiro,1400,1400
HL4379,Televisão,3,Matheus,Ramos,2018-09-24,Rio de Janeiro,2500,7500
HL4379,Televisão,3,Matheus,Delgado,2018-08-19,Rio de Janeiro,2500,7500
HL9962,Android,4,Ana,Júnior,2018-06-10,Rio de Janeiro,3400,13600
HL2714,Tablet,1,Gustavo,Guimarães,2018-10-04,Rio de Janeiro,1600,1600
HL2714,Tablet,3,Luana,Santana,2018-10-23,Rio de Janeiro,1600,4800
HL7348,SmartWatch,1,Katharina,Barros,2018-06-17,Rio de Janeiro,1400,1400
HL7348,SmartWatch,3,Milena,Alcoforado,2018-09-06,Rio de Janeiro,1400,4200
HL2714,Tablet,2,Bianca,Ferezin,2018-01-25,Rio de Janeiro,1600,3200
HL1918,iPhone,2,Luísa,Fonseca,2018-01-08,Rio de Janeiro,5300,10600
HL4379,Televisão,1,Carolina,Siqueira,2018-06-10,Rio de Janeiro,2500,2500
HL8851,Notebook,5,Bernardo,Nauenberg,2018-10-09,Rio de Janeiro,3500,17500
HL4379,Televisão,5,Natali,Rangel,2018-04-06,Rio de Janeiro,2500,12500
HL9962,Android,3,Alberto,Silveira,2018-06-17,Rio de Janeiro,3400,10200
HL1918,iPhone,3,Victoria,Tavares,2018-08-24,Rio de Janeiro,5300,15900
HL8851,Notebook,1,Fabio,Boccaletti,2018-08-16,Rio de Janeiro,3500,3500
HL8851,Notebook,3,Matheus,Silva,2018-10-28,Rio de Janeiro,3500,10500
HL9962,Android,4,Juan,Barbosa,2018-01-12,Rio de Janeiro,3400,13600
HL1148,Câmera,5,Marcos,Nucci,2018-08-04,Rio de Janeiro,2100,10500
HL1148,Câmera,4,Diego,Mello,2018-05-23,Rio de Janeiro,2100,8400
HL4379,Televisão,3,Carlos,Galvão,2018-02-17,Rio de Janeiro,2500,7500
HL1918,iPhone,2,Victor,Corrêa,2018-08-06,Rio de Janeiro,5300,10600
HL2714,Tablet,3,Juliana,Barreira,2018-11-19,Rio de Janeiro,1600,4800
HL1918,iPhone,2,Rachel,Silva,2018-03-01,Rio de Janeiro,5300,10600
HL1918,iPhone,5,Thiago,Veiga,2018-11-06,Rio de Janeiro,5300,26500
HL1918,iPhone,2,Milena,Alcoforado,2018-09-04,Rio de Janeiro,5300,10600
HL1918,iPhone,2,Mariane,Ferreira,2018-01-03,Rio de Janeiro,5300,10600
HL2714,Tablet,2,Juliana,Correa,2018-08-31,Rio de Janeiro,1600,3200
HL1918,iPhone,4,Luiz,Freire,2018-01-11,Rio de Janeiro,5300,21200
HL8851,Notebook,3,Gabrielle,Porto,2018-08-18,Rio de Janeiro,3500,10500
HL1148,Câmera,1,Diego,Barros,2018-09-10,Rio de Janeiro,2100,2100
HL4379,Televisão,2,Marina,Aragão,2018-02-08,Rio de Janeiro,2500,5000
HL8851,Notebook,3,Priscila,Garcia,2018-04-09,Rio de Janeiro,3500,10500
HL4379,Televisão,5,Rilson,Dias,2018-12-22,Rio de Janeiro,2500,12500
HL1918,iPhone,5,Julia,Leite,2018-09-08,Rio de Janeiro,5300,26500
HL4379,Televisão,4,Leandro,Melo,2018-01-27,Rio de Janeiro,2500,10000
HL2714,Tablet,5,Renan,Firmino,2018-04-11,Rio de Janeiro,1600,8000
HL2714,Tablet,5,Nina,Magalhães,2018-05-07,Rio de Janeiro,1600,8000
HL1918,iPhone,3,Bruno,Mota,2018-04-14,Rio de Janeiro,5300,15900
HL7348,SmartWatch,1,Diego,Rodrigues,2018-07-17,Rio de Janeiro,1400,1400
HL1148,Câmera,1,Gabrielle,Costa,2018-07-26,Rio de Janeiro,2100,2100
HL9962,Android,1,Marcela,Medeiros,2018-03-26,Rio de Janeiro,3400,3400
HL8851,Notebook,1,Pedro,Bitencourt,2018-10-05,Rio de Janeiro,3500,3500
HL1148,Câmera,4,Victor,Soares,2018-12-07,Rio de Janeiro,2100,8400
HL4379,Televisão,3,Jessica,Cordovil,2018-10-24,Rio de Janeiro,2500,7500
HL8851,Notebook,1,Thiago,Veiga,2018-03-10,Rio de Janeiro,3500,3500
HL1148,Câmera,4,Thiago,Veiga,2018-08-22,Rio de Janeiro,2100,8400
HL8851,Notebook,2,Livia,Corrêa,2018-04-07,Rio de Janeiro,3500,7000
HL4379,Televisão,3,Clara,Bruno,2018-10-27,Rio de Janeiro,2500,7500
HL8851,Notebook,3,Luana,Santos,2018-10-19,Rio de Janeiro,3500,10500
HL2714,Tablet,1,Maria,Mello,2018-01-03,Rio de Janeiro,1600,1600
HL8851,Notebook,2,Glenda,Santos,2018-02-04,Rio de Janeiro,3500,7000
HL1918,iPhone,1,Guilherme,Merotto,2018-02-15,Rio de Janeiro,5300,5300
HL4379,Televisão,3,Bruno,Temporal,2018-12-28,Rio de Janeiro,2500,7500
HL7348,SmartWatch,1,Andre,Sampaio,2018-02-27,Rio de Janeiro,1400,1400
HL7348,SmartWatch,2,Carolina,Motta,2018-07-29,Rio de Janeiro,1400,2800
HL8851,Notebook,2,Carlos,Azevedo,2018-05-24,Rio de Janeiro,3500,7000
HL4379,Televisão,3,Wilson,Brandão,2018-02-21,Rio de Janeiro,2500,7500
HL9962,Android,4,Rafael,Portela,2018-08-30,Rio de Janeiro,3400,13600
HL4379,Televisão,3,Gustavo,Erthal,2018-06-03,Rio de Janeiro,2500,7500
HL4379,Televisão,1,Ulisses,Arruda,2018-09-25,Rio de Janeiro,2500,2500
HL4379,Televisão,4,Izabel,Lopes,2018-03-10,Rio de Janeiro,2500,10000
HL9962,Android,1,Natali,Rangel,2018-01-31,Rio de Janeiro,3400,3400
HL2714,Tablet,1,Lara,Moreira,2018-05-07,Rio de Janeiro,1600,1600
HL9962,Android,2,Julia,Figueiredo,2018-04-29,Rio de Janeiro,3400,6800
HL1148,Câmera,4,Kim,Ferreira,2018-04-16,Rio de Janeiro,2100,8400
HL1918,iPhone,1,Alberto,Silveira,2018-01-29,Rio de Janeiro,5300,5300
HL1148,Câmera,5,Bernardo,Ribeiro,2018-12-29,Rio de Janeiro,2100,10500
HL1918,iPhone,4,Roberto,Nogueira,2018-12-03,Rio de Janeiro,5300,21200
HL1918,iPhone,5,Gabrielle,Porto,2018-02-11,Rio de Janeiro,5300,26500
HL4379,Televisão,4,Breno,Quinto,2018-08-02,Rio de Janeiro,2500,10000
HL4379,Televisão,1,Lucas,Rodrigues,2018-10-13,Rio de Janeiro,2500,2500
HL8851,Notebook,5,Joana,Calmon,2018-06-26,Rio de Janeiro,3500,17500
HL9962,Android,4,Camila,Sobral,2018-03-18,Rio de Janeiro,3400,13600
HL8851,Notebook,5,Deysiane,Medronho,2018-09-22,Rio de Janeiro,3500,17500
HL1918,iPhone,5,Lucas,Lacerda,2018-11-14,Rio de Janeiro,5300,26500
HL1918,iPhone,3,Luiza,Farias,2018-08-19,Rio de Janeiro,5300,15900
HL1918,iPhone,2,Michelle,Figueiredo,2018-06-21,Rio de Janeiro,5300,10600
HL4379,Televisão,3,Lucas,Costa,2018-02-16,Rio de Janeiro,2500,7500
HL1148,Câmera,2,Raul,Silveira,2018-09-10,Rio de Janeiro,2100,4200
HL1148,Câmera,3,Rogério,Pereira,2018-06-13,Rio de Janeiro,2100,6300
HL1918,iPhone,1,Diego,Barros,2018-12-24,Rio de Janeiro,5300,5300
HL1148,Câmera,1,Gustavo,Accardo,2018-05-22,Rio de Janeiro,2100,2100
HL2714,Tablet,3,Myllena,Carneiro,2018-09-25,Rio de Janeiro,1600,4800
HL1918,iPhone,1,Tiago,Pereira,2018-07-06,Rio de Janeiro,5300,5300
HL1918,iPhone,2,Livia,Codeceira,2018-11-20,Rio de Janeiro,5300,10600
HL2714,Tablet,1,Larissa,Jesus,2018-09-09,Rio de Janeiro,1600,1600
HL1918,iPhone,4,Isabel,Lacerda,2018-06-01,Rio de Janeiro,5300,21200
HL8851,Notebook,5,Danilo,Alves,2018-05-18,Rio de Janeiro,3500,17500
HL4379,Televisão,4,Mariana,Miranda,2018-06-15,Rio de Janeiro,2500,10000
HL2714,Tablet,5,Caio,Silva,2018-04-30,Rio de Janeiro,1600,8000
HL1918,iPhone,5,Mariana,Rotava,2018-03-12,Rio de Janeiro,5300,26500
HL8851,Notebook,4,Hygor,Essaber,2018-05-19,Rio de Janeiro,3500,14000
HL4379,Televisão,5,Luis,Villanova,2018-07-13,Rio de Janeiro,2500,12500
HL1918,iPhone,5,Antônio,Oliveira,2018-09-20,Rio de Janeiro,5300,26500
HL1918,iPhone,1,Felipe,Paulo,2018-09-07,Rio de Janeiro,5300,5300
HL9962,Android,3,João,Ribeiro,2018-10-24,Rio de Janeiro,3400,10200
HL1918,iPhone,3,Laís,Oliveira,2018-03-23,Rio de Janeiro,5300,15900
HL7348,SmartWatch,2,Daniel,Nauenberg,2018-01-13,Rio de Janeiro,1400,2800
HL4379,Televisão,5,Hanna,Fonseca,2018-06-06,Rio de Janeiro,2500,12500
HL9962,Android,5,João,Rodrigues,2018-04-15,Rio de Janeiro,3400,17000
HL4379,Televisão,1,Gabriella,Lopes,2018-02-10,Rio de Janeiro,2500,2500
HL1918,iPhone,3,Eduardo,Ferreira,2018-02-03,Rio de Janeiro,5300,15900
HL1918,iPhone,3,Arthur,Pereira,2018-04-15,Rio de Janeiro,5300,15900
HL4379,Televisão,4,Clarissa,Santos,2018-04-08,Rio de Janeiro,2500,10000
HL1918,iPhone,1,Priscila,Garcia,2018-12-16,Rio de Janeiro,5300,5300
HL9962,Android,1,Renan,Nascimento,2018-08-16,Rio de Janeiro,3400,3400
HL1918,iPhone,5,Pedro,Cardoso,2018-11-17,Rio de Janeiro,5300,26500
HL1918,iPhone,3,Adriane,Gomes,2018-05-14,Rio de Janeiro,5300,15900
HL1918,iPhone,5,Gabriel,Rubim,2018-09-13,Rio de Janeiro,5300,26500
HL8851,Notebook,4,Carolina,Santos,2018-06-21,Rio de Janeiro,3500,14000
HL4379,Televisão,4,Rachel,Silva,2018-02-17,Rio de Janeiro,2500,10000
HL1918,iPhone,5,Ana,Silva,2018-11-05,Rio de Janeiro,5300,26500
HL1148,Câmera,4,Hygor,Essaber,2018-11-30,Rio de Janeiro,2100,8400
HL9962,Android,3,Adriane,Gomes,2018-07-26,Rio de Janeiro,3400,10200
HL8851,Notebook,4,Priscila,Garcia,2018-02-01,Rio de Janeiro,3500,14000
HL2714,Tablet,4,Amanda,Delgado,2018-06-03,Rio de Janeiro,1600,6400
HL1918,iPhone,1,Luis,Villanova,2018-09-09,Rio de Janeiro,5300,5300
HL7348,SmartWatch,3,Rachel,Silva,2018-01-14,Rio de Janeiro,1400,4200
HL1918,iPhone,1,Lucas,Lima,2018-07-19,Rio de Janeiro,5300,5300
HL8851,Notebook,5,Bruna,Rosa,2018-07-29,Rio de Janeiro,3500,17500
HL2714,Tablet,2,Juan,Fernandes,2018-12-04,Rio de Janeiro,1600,3200
HL2714,Tablet,2,Danilo,Alves,2018-04-16,Rio de Janeiro,1600,3200
HL1918,iPhone,1,Mateus,Polastri,2018-03-03,Rio de Janeiro,5300,5300
HL2714,Tablet,3,Lázaro,Nascimento,2018-02-22,Rio de Janeiro,1600,4800
HL1918,iPhone,4,Fillipe,Almeida,2018-04-29,Rio de Janeiro,5300,21200
HL8851,Notebook,3,Tadeu,Sousa,2018-05-25,Rio de Janeiro,3500,10500
HL2714,Tablet,2,Giovanna,Santos,2018-10-11,Rio de Janeiro,1600,3200
HL4379,Televisão,1,Ana,Leite,2018-08-17,Rio de Janeiro,2500,2500
HL1918,iPhone,5,Carolina,Rocha,2018-11-21,Rio de Janeiro,5300,26500
HL1918,iPhone,3,Rafael,Wajnsztok,2018-03-10,Rio de Janeiro,5300,15900
HL7348,SmartWatch,2,Alex,Fernandes,2018-12-13,Rio de Janeiro,1400,2800
HL2714,Tablet,5,Caio,Silva,2018-03-01,Rio de Janeiro,1600,8000
HL1918,iPhone,5,Cícero,Lima,2018-06-11,Rio de Janeiro,5300,26500
HL1918,iPhone,4,Victor,Gomes,2018-12-01,Rio de Janeiro,5300,21200
HL1918,iPhone,4,José,Fonseca,2018-07-26,Rio de Janeiro,5300,21200
HL4379,Televisão,1,Raul,Junqueira,2018-06-16,Rio de Janeiro,2500,2500
HL1918,iPhone,3,Caroline,Aquino,2018-03-04,Rio de Janeiro,5300,15900
HL1148,Câmera,2,Igor,Lima,2018-09-20,Rio de Janeiro,2100,4200
HL1918,iPhone,2,Camilla,Guimarães,2018-02-08,Rio de Janeiro,5300,10600
HL9962,Android,5,João,Monteiro,2018-09-19,Rio de Janeiro,3400,17000
HL4379,Televisão,1,Manuela,Merege,2018-01-07,Rio de Janeiro,2500,2500
HL1918,iPhone,3,Rafael,Carneiro,2018-05-16,Rio de Janeiro,5300,15900
HL4379,Televisão,3,Matheus,Ramos,2018-05-03,Rio de Janeiro,2500,7500
HL1148,Câmera,3,Gabriel,Thoni,2018-09-13,Rio de Janeiro,2100,6300
HL8851,Notebook,2,Eduardo,Pacheco,2018-12-01,Rio de Janeiro,3500,7000
HL4379,Televisão,2,José,Marques,2018-11-12,Rio de Janeiro,2500,5000
HL8851,Notebook,5,Andressa,Nóbrega,2018-05-20,Rio de Janeiro,3500,17500
HL1148,Câmera,3,Erick,Soares,2018-01-24,Rio de Janeiro,2100,6300
HL2714,Tablet,5,William,Mendonça,2018-12-13,Rio de Janeiro,1600,8000
HL1918,iPhone,2,David,Campelo,2018-12-26,Rio de Janeiro,5300,10600
HL1918,iPhone,1,Thomáz,Vannier,2018-10-28,Rio de Janeiro,5300,5300
HL9962,Android,1,João,Rodrigues,2018-09-20,Rio de Janeiro,3400,3400
HL1918,iPhone,4,Giuseppe,Bhering,2018-01-07,Rio de Janeiro,5300,21200
HL2714,Tablet,1,Raissa,Sales,2018-12-20,Rio de Janeiro,1600,1600
HL7348,SmartWatch,2,Dykson,Silva,2018-11-30,Rio de Janeiro,1400,2800
HL9962,Android,2,Jeferson,Sone,2018-08-10,Rio de Janeiro,3400,6800
HL2714,Tablet,2,Bruno,Salomão,2018-09-05,Rio de Janeiro,1600,3200
HL9962,Android,5,Camille,Silva,2018-09-02,Rio de Janeiro,3400,17000
HL4379,Televisão,1,João,Tabet,2018-09-10,Rio de Janeiro,2500,2500
HL1918,iPhone,4,Karina,Camara,2018-07-02,Rio de Janeiro,5300,21200
HL1918,iPhone,3,Matheus,Sapir,2018-03-02,Rio de Janeiro,5300,15900
HL1918,iPhone,4,Carolina,Rachide,2018-05-11,Rio de Janeiro,5300,21200
HL9962,Android,3,Gabrielle,Viríssimo,2018-05-29,Rio de Janeiro,3400,10200
HL2714,Tablet,5,Carolina,Costa,2018-03-25,Rio de Janeiro,1600,8000
HL8851,Notebook,1,Vinícius,Antunes,2018-05-28,Rio de Janeiro,3500,3500
HL4379,Televisão,4,Paola,Abreu,2018-04-03,Rio de Janeiro,2500,10000
HL4379,Televisão,2,Beatriz,Silva,2018-01-19,Rio de Janeiro,2500,5000
HL7348,SmartWatch,4,Giulia,Lopes,2018-05-18,Rio de Janeiro,1400,5600
HL1148,Câmera,4,João,Júnior,2018-02-28,Rio de Janeiro,2100,8400
